,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
107304,10/4/2018,103.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.70531209, -73.79529351]"
107320,10/4/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.85909118, -73.89818272]"
107321,10/4/2018,1.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.72063685, -74.00521078]"
107330,10/4/2018,103.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.70531209, -73.79529351]"
107342,10/4/2018,60.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.57758742, -73.97633607]"
107359,10/4/2018,22.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.78245186, -73.96587827]"
107368,10/4/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81530759, -73.91904442]"
107488,10/4/2018,106.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.67890697, -73.83428678]"
107502,10/4/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81507939, -73.91850279]"
107539,10/4/2018,60.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.58063711, -73.96621177]"
107540,10/4/2018,60.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.58063711, -73.96621177]"
107554,10/4/2018,62.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.59310587, -73.99100694]"
107586,10/4/2018,68.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.63457096, -74.01411046]"
107596,10/4/2018,110.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75254923, -73.85260488]"
107604,10/4/2018,108.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.74850314, -73.89791864]"
107609,10/4/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.835023, -73.91919389]"
107625,10/4/2018,76.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.67393188, -74.00522155]"
107663,10/4/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 1","[40.69497184, -73.94622607]"
107670,10/4/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.6335229, -74.02695084]"
107679,10/4/2018,72.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 1","[40.642555200000004, -74.01665251]"
107684,10/4/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.81351157, -73.91768104]"
107685,10/4/2018,47.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.88596164, -73.84813559999999]"
107711,10/4/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75626621, -73.99050125]"
107729,10/4/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8020235, -73.91206417]"
108197,10/3/2018,60.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.57676633, -74.00438959]"
108225,10/3/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81558414, -73.86546385]"
108241,10/3/2018,70.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.63482161, -73.94978019]"
108265,10/3/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67825086, -73.95289129]"
108276,10/3/2018,108.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.74022862, -73.94876611]"
108306,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81589091, -73.91720844]"
108329,10/3/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75468486, -73.98675490000001]"
108340,10/3/2018,67.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.66200254, -73.9195873]"
108360,10/3/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73727567, -73.99876374]"
108363,10/3/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73667729, -73.99734203]"
108364,10/3/2018,34.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.86446898, -73.9203078]"
108387,10/3/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86058532, -73.90254755]"
108408,10/3/2018,115.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.75368038, -73.87365579]"
108410,10/3/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8366898, -73.92866742]"
108439,10/3/2018,41.0,BRONX,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 1, 2 & 3","[40.82371808, -73.89293272]"
108443,10/3/2018,90.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71082838, -73.96852643]"
108445,10/3/2018,60.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 3","[40.57399138, -73.9972729]"
108451,10/3/2018,76.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67474992, -73.99776989]"
108452,10/3/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85562371, -73.90351638]"
108467,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81714531, -73.91728997]"
108502,10/3/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.6734747, -73.9181567]"
108505,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81568016, -73.91803602]"
108509,10/3/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80404601, -73.93662009999998]"
108510,10/3/2018,7.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 3","[40.71195209, -73.98985468]"
108555,10/3/2018,25.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.80404658, -73.93766761]"
108556,10/3/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80404658, -73.93766761]"
108614,10/3/2018,76.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.68428205, -73.98934328]"
108620,10/3/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67825086, -73.95289129]"
108677,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81700059, -73.91835232]"
108689,10/3/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.88923146, -73.85968356]"
108714,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81641682, -73.91572655]"
108796,10/3/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
108814,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81173175, -73.928127]"
108815,10/3/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81173175, -73.928127]"
108874,10/3/2018,47.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.87216165, -73.86614123]"
108897,10/3/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.81278338, -73.90923937]"
108930,10/3/2018,115.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75659468, -73.87560302]"
108991,10/3/2018,120.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.63968673, -74.07744128]"
108993,10/3/2018,71.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.66775681, -73.92982856]"
109016,10/3/2018,79.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.68243022, -73.95753583]"
109435,10/1/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.87788687, -73.86595252]"
109615,10/2/2018,78.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.68088885, -73.98371216]"
109647,10/2/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67153884, -73.90632414]"
109653,10/2/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86278682, -73.9061596]"
109666,10/2/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80536404, -73.93766276]"
109671,10/2/2018,18.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.76502408, -73.98483595]"
109675,10/2/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.68707368, -73.94320361]"
109676,10/2/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75066421, -73.99086657]"
109687,10/2/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
109693,10/2/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80404601, -73.93662009999998]"
109708,10/2/2018,44.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.83711874, -73.91372715]"
109711,10/2/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.899666700000004, -73.85740073]"
109744,10/2/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
109769,10/2/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.84018353, -73.93764098]"
109790,10/2/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.74866303, -73.98810951]"
109794,10/2/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75813555, -73.99285444]"
109801,10/2/2018,32.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81872399, -73.94583344]"
109805,10/2/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86423534, -73.89577785]"
109806,10/2/2018,84.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.68503377, -73.98611972]"
109819,10/2/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75604354, -73.98694954]"
109820,10/2/2018,14.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 3","[40.757839000000004, -73.99121211]"
109829,10/2/2018,77.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.67032002, -73.93376236]"
109832,10/2/2018,109.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.76189922, -73.82603764]"
109856,10/2/2018,14.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.75247977, -73.97952953]"
109904,10/2/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80438405, -73.93742167]"
109906,10/2/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.6813182, -73.95650899]"
109915,10/2/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
109917,10/2/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.85214119, -73.92237572]"
109930,10/2/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 1, 2 & 3","[40.8211717, -73.92104251]"
109931,10/2/2018,61.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.59201123, -73.95700643]"
109976,10/2/2018,103.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.69586554, -73.80053353]"
110034,10/2/2018,42.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.83564782, -73.88561001]"
110085,10/2/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83655923, -73.91427357]"
110243,10/2/2018,76.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.68428205, -73.98934328]"
110285,10/2/2018,43.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.82082306, -73.86717666]"
110310,10/2/2018,84.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.68993802, -73.98147789]"
110347,10/2/2018,75.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67803934, -73.89167402]"
110366,10/2/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75757811, -73.98954452]"
110909,10/2/2018,1.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71750988, -74.01357970000001]"
110910,10/1/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
110925,10/1/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.72958487, -74.00084573]"
110928,10/1/2018,72.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.64278523, -74.02002171]"
110980,10/1/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81644015, -73.91762684]"
111012,10/1/2018,67.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.63948303, -73.94544926]"
111040,10/1/2018,104.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.71223755, -73.8843537]"
111043,10/1/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83487473, -73.91163046]"
111073,10/1/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.88125662, -73.86070211]"
111086,10/1/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8835839, -73.8628056]"
111147,10/1/2018,18.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 3","[40.76033685, -73.99310688]"
111214,10/1/2018,48.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.841565700000004, -73.88589258]"
111276,10/1/2018,48.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84962908, -73.88531126]"
111277,10/1/2018,48.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.84962908, -73.88531126]"
111281,10/1/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.61230376, -74.03411328]"
111288,10/1/2018,48.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.84962908, -73.88531126]"
111293,10/1/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81644015, -73.91762684]"
111294,10/1/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80245252, -73.93883217]"
111334,10/1/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.88242988, -73.86176286]"
111387,10/1/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81516668, -73.91773679]"
111394,10/1/2018,17.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7522284, -73.97192486]"
111397,10/1/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81700059, -73.91835232]"
111459,10/1/2018,110.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73796359, -73.8614347]"
111470,10/1/2018,19.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.77572915, -73.94874963]"
111563,10/1/2018,71.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.65609951, -73.93907808]"
111566,10/1/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81943199, -73.84555243]"
111598,10/1/2018,67.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.660664600000004, -73.9303226]"
111671,10/1/2018,94.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.71784327, -73.95772611]"
426823,1/31/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.66863073, -73.90463038]"
426827,1/31/2018,115.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.74763902, -73.88393857]"
426830,1/31/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.81278338, -73.90923937]"
426831,1/31/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.81139312, -73.92231487]"
426834,1/31/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.82252457, -73.91674855]"
426838,1/31/2018,121.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.62772632, -74.17038762]"
426839,1/31/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.79923249, -73.93305620000001]"
426841,1/31/2018,110.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.73964528, -73.86073113]"
426852,1/31/2018,18.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.75771168, -73.98202575]"
426853,1/31/2018,101.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.60534275, -73.7552757]"
426854,1/31/2018,114.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.75627543, -73.94501433]"
426865,1/31/2018,50.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.88284533, -73.88800602]"
426866,1/31/2018,7.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.71651456, -73.97589355]"
426885,1/31/2018,48.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.85461239, -73.88423268]"
426892,1/31/2018,69.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.65290209, -73.89402854]"
426896,1/31/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.8223923, -73.91988849]"
426899,1/31/2018,24.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.79853306, -73.96525602]"
426901,1/31/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85999649, -73.90408122]"
426905,1/31/2018,75.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.679616100000004, -73.89301986]"
426914,1/31/2018,18.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.76167643, -73.9962978]"
426918,1/31/2018,70.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.64285911, -73.95858077]"
426920,1/31/2018,52.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.866513299999994, -73.89263243]"
426952,1/31/2018,79.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.69954436, -73.94567421]"
426953,1/31/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.8223923, -73.91988849]"
426954,1/31/2018,41.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.82527856, -73.89758768]"
426956,1/31/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
426957,1/31/2018,50.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.87367104, -73.90801365]"
426964,1/31/2018,115.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.76253125, -73.86554935]"
426965,1/31/2018,115.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.76253125, -73.86554935]"
426998,1/31/2018,41.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.82001526, -73.88697368]"
427011,1/31/2018,52.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.85885021, -73.90529754]"
427012,1/31/2018,52.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.86107504, -73.90394229]"
427029,1/31/2018,69.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.64972203, -73.89528048]"
427030,1/31/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85773051, -73.90546181]"
427047,1/31/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.8261633, -73.87115146]"
427062,1/31/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.80276581, -73.93957234]"
